ncore,mem,mflops,dur,SP,f,ncore_dur
1.0 , 6291460.0 , 9070.54 , 1.44503 , 1.0 , 1.0 , 0.692027155146
2.0 , 6291460.0 , 15865.5 , 0.826143 , 1.74912817757 , 0.856573219933 , 2.42088839341
4.0 , 6291460.0 , 26331.4 , 0.497778 , 2.90296075761 , 0.874032142355 , 8.03571069834
8.0 , 6291460.0 , 48027.3 , 0.272912 , 5.29485695023 , 0.927014268611 , 29.3134783373
12.0 , 6291460.0 , 59573.1 , 0.220019 , 6.56775096696 , 0.924808229839 , 54.5407442085
16.0 , 6291460.0 , 68472.3 , 0.191423 , 7.54888388543 , 0.925365424939 , 83.5845222361
20.0 , 6291460.0 , 74048.8 , 0.177008 , 8.16364232125 , 0.923690165602 , 112.989243424
24.0 , 6291460.0 , 69165.2 , 0.189506 , 7.62524669404 , 0.906633080282 , 126.645066647
